X,Y,portid,portname,country,ISO3,fullname,lat,lon,pageid,ObjectId
5367236.07761582,-1505768.17767457,port50,Andoany,Madagascar,MDG,"Andoany, Madagascar",-13.40261812,48.21470202,0858a353e7b5470c86c98bafc3d43e25,165
12290608.0138908,2417190.62819155,port1426,Zhanjiang,China,CHN,"Zhanjiang, China",21.21212795,110.4084103,cd4fbc54823e4b5fb831ac55f843a5dd,166
-12140043.0258615,2948285.85569751,port1310,Topolobampo,Mexico,MEX,"Topolobampo, Mexico",25.58916703,-109.055862,4abb204f91194b169c03e9ac013b72cd,167
-8508746.57608856,4436858.16818796,port818,Newport News,United States,USA,"Newport News, United States",36.9838661,-76.43537098,7a32866cb4a74a4db55b00f9f86dd985,168
13487122.57732,3585681.01375291,port1427,Zhapu,China,CHN,"Zhapu, China",30.63688515,121.1568835,22590e69020b44039d613334a624f5ec,169
4359984.36544344,2446909.24045569,port518,Jeddah,Saudi Arabia,SAU,"Jeddah, Saudi Arabia",21.46079659,39.16640594,84dafda41f8a446e9eeb98ea90b19bae,170
19369898.67322,-5054182.17892935,port906,Picton,New Zealand,NZL,"Picton, New Zealand",-41.28305426,174.0027603,d71fb51cb2d64c43aa8498693777861d,171
3198943.33515276,8558258.60654162,port1376,Vyborg,Russian Federation,RUS,"Vyborg, Russian Federation",60.70438213,28.73659691,31c5e5a9186a4573a8c868f26b4ab933,172
16242697.9012178,-5020219.76420652,port194,Burnie,Australia,AUS,"Burnie, Australia",-41.05338929,145.9106378,352765d205db4a829ee77258c88135d9,173
581867.788003097,8489700.17414846,port147,Bergen,Norway,NOR,"Bergen, Norway",60.4016113,5.227007273,22d8bc75a99d4f66bf5ff8e75ab3a3ec,174
13293417.8690999,-569807.863461455,port1336,Makassar,Indonesia,IDN,"Makassar, Indonesia",-5.11187581,119.4168045,b425fabaaf8e400699d28a913752c80f,175
13478897.1467494,4537350.07820118,port1428,Zhouliwang,China,CHN,"Zhouliwang, China",37.70154909,121.0829932,fe7484a0ed34466e91681eeb04f5c5b5,176
411412.318406939,6702375.29587274,port1370,Vlissingen,The Netherlands,NLD,"Vlissingen, The Netherlands",51.4561153,3.695779737,513b2abbf5104d79959e265aa561d06f,177
655326.183253133,4414129.10434618,port293,Djen-Djen,Algeria,DZA,"Djen-Djen, Algeria",36.82059245,5.886895265,fa0b76100e5d440b80b3fc40f3713ba4,178
13592202.9780086,3510795.21013377,port1429,Zhoushan,China,CHN,"Zhoushan, China",30.05635032,122.1008368,17744065a37c41dd95d79f4b4ea5c33a,179
-7815224.40407004,1316654.31148931,port46,Amuay (Bahia De Amuay),Venezuela,VEN,"Amuay (Bahia De Amuay), Venezuela",11.74458594,-70.20535531,0b565a0c18464a06a73bd18a4a66ddf5,180
12806623.4242869,2602225.48073123,port436,Haifeng power,China,CHN,"Haifeng power, China",22.75341512,115.0438556,b9bb779fb9c94a71b19f355553ea900e,181
-207336.73621345,4177778.09075422,port392,Ghazaouet,Algeria,DZA,"Ghazaouet, Algeria",35.1021977,-1.862537591,923113b9c38447e5b94c0c2102f908a1,182
-10835106.243951,2386647.64541388,port1332,Tuxpan,Mexico,MEX,"Tuxpan, Mexico",20.95612428,-97.33341544,6329a2221b5b4347ba27b8c7fecfbebb,183
1084156.88123861,203262.14432875,port124,Bata,Equatorial Guinea,GNQ,"Bata, Equatorial Guinea",1.825625916,9.739146968,4a0948d5cb0f4ea390040cfe46598e52,184
-10703851.8056881,2180998.13674109,port1358,Veracruz,Mexico,MEX,"Veracruz, Mexico",19.22121795,-96.15433676,0a961c3659af4a228c0f38cd3b2456ce,185
5004361.39123051,1434821.80695043,port9,Aden,Yemen,YEM,"Aden, Yemen",12.78186553,44.95494325,570a0ae403d240829b6a09e4f923d9cb,186
951440.908787078,385746.0964582,port666,Luba,Equatorial Guinea,GNQ,"Luba, Equatorial Guinea",3.463105583,8.546939103,162ba645dfc94b1787b479496c6657b0,187
4780441.58539401,1669974.7729685,port18,Hudaydah (Hodeidah),Yemen,YEM,"Hudaydah (Hodeidah), Yemen",14.8331155,42.94343741,e5ff64f0064f4c23aeb302793399dd29,188
972315.571426688,419924.532274127,port685,Malabo,Equatorial Guinea,GNQ,"Malabo, Equatorial Guinea",3.769523972,8.734459388,a073e5bb994a4f43bdb6a6d624dcbd39,189
5471489.91661378,1634013.45965371,port27,Mukalla,Yemen,YEM,"Mukalla, Yemen",14.52061091,49.15123019,d78f4f44eb404509999e2170b749a48c,190
13472320.8476433,1544950.93559335,port125,Batangas City,Philippines,PHL,"Batangas City, Philippines",13.74477092,121.0239173,15efc023345f424bb62163732626540d,191
-1074139.76902971,3560050.49527911,port10,Agadir,Morocco,MAR,"Agadir, Morocco",30.43857835,-9.649161718,e9453950074545acb101bc8aef957108,192
13887434.5350002,951674.664366248,port182,Buco,Philippines,PHL,"Buco, Philippines",8.517492767,124.752947,bfdc68f8ed044ea9a9484da69a19f057,193
-843673.76688112,3976099.56295363,port220,Casablanca,Morocco,MAR,"Casablanca, Morocco",33.6066001,-7.578850396,5e6b1f2d4c08418ba699c3545bf2fae6,194
13971638.3678162,1037161.17367397,port198,Butuan City,Philippines,PHL,"Butuan City, Philippines",9.276185803,125.5093629,f9606e06a45847bc9793943ba0613e7a,195
-958394.201924156,3910381.41175171,port319,Jorf Lasfar,Morocco,MAR,"Jorf Lasfar, Morocco",33.11351891,-8.609401598,55724d4608e24fd089347ce52715e0f2,196
13882464.5984101,948219.329473297,port202,Cagayan de Oro,Philippines,PHL,"Cagayan de Oro, Philippines",8.486794083,124.7083013,3bbb6464b2f440e5afd9eabe4440c57e,197
13796598.5429577,1154415.60531644,port224,Cebu,Philippines,PHL,"Cebu, Philippines",10.31413032,123.9369534,1fa7b6e90e3f48f08fe74a4342aa8c63,198
13988347.8130025,801259.80659755,port281,Davao,Philippines,PHL,"Davao, Philippines",7.17898108,125.6594664,d4cc1748334a433892a454015bc3e5dc,199
13931394.2568241,675876.094207993,port386,General Santos,Philippines,PHL,"General Santos, Philippines",6.060167101,125.1478439,e70a56fa20b647ad81a3157f32b9ab96,200
-823258.154429445,3991165.50173758,port756,Mohammedia,Morocco,MAR,"Mohammedia, Morocco",33.719245,-7.395453829,c987a14bf7ce49048ae068e2bfc695a1,201
5486791.89381822,-1376344.1068202,port55,Antsiranana (Diego Suarez),Madagascar,MDG,"Antsiranana (Diego Suarez), Madagascar",-12.26905591,49.28869019,701c85deef874df092fe14fd76a6157f,202
13828938.4469018,919620.901776978,port488,Iligan,Philippines,PHL,"Iligan, Philippines",8.232619905,124.2274677,da8bf6a2e9504c40907e721ab29dbc87,203
8559.59175573478,4291626.40918334,port771,Mostaganem,Algeria,DZA,"Mostaganem, Algeria",35.93460181,0.076892121,1246d5950fee41938cc088e1e9a8e6d3,204
-71063.5970783576,4260907.99078886,port856,Oran,Algeria,DZA,"Oran, Algeria",35.71085451,-0.638375154,0e7de57ef6a4448ba7b409c77785da42,205
773755.20898687,4421379.94725522,port969,Skikda (Port Methanier),Algeria,DZA,"Skikda (Port Methanier), Algeria",36.87271664,6.950761304,15e72662b9a941cfbf28bcbb587ca88b,206
2998390.29416049,4693611.21053868,port33,Aliaga,Türkiye,TUR,"Aliaga, Türkiye",38.80383336,26.93499829,99e65045c2054426ba648c70811f16ed,207
3407066.67258795,4416675.16308968,port54,Port Akdeniz,Türkiye,TUR,"Port Akdeniz, Türkiye",36.83889937,30.60620066,0f998fc689864524a0496ba8cf0fc03a,208
3112241.75233784,4917382.09739024,port109,Bandirma,Türkiye,TUR,"Bandirma, Türkiye",40.35306462,27.95774334,a464426618af4314a39f792d05cd9de8,209
3998437.22632476,4421936.45736168,port162,Botas,Türkiye,TUR,"Botas, Türkiye",36.87671576,35.91857273,51d4929cbbcc46cb92837344c82833cd,210
3112660.40045242,5011721.65357747,port163,Botas Natural Gas Terminal,Türkiye,TUR,"Botas Natural Gas Terminal, Türkiye",40.9957964,27.96150412,468037fe51464093b4936e6ff67b8f06,211
4024253.8815793,4419727.86644426,port286,Delta Terminal,Türkiye,TUR,"Delta Terminal, Türkiye",36.86084344,36.15048769,9ce9b704346b4f3598adc05d5e1a0ec0,212
3315085.43675605,4976748.24809028,port287,Derince (Izmit-Kocaeli),Türkiye,TUR,"Derince (Izmit-Kocaeli), Türkiye",40.75824677,29.77991916,25733a30395345e9ad9bb102dc7c97a4,213
3497303.1880219,5051412.75964461,port327,Eregli,Türkiye,TUR,"Eregli, Türkiye",41.26435669,31.41680907,eae16e54e9be4e1c9b2201d44326008f,214
16893595.1311064,-3881303.11153818,port816,Newcastle,Australia,AUS,"Newcastle, Australia",-32.89445588,151.7577471,bb3d6841fd1a431faf4baa6ebb762bed,215
-325470.979141327,4202413.23463255,port971,Port Nador,Morocco,MAR,"Port Nador, Morocco",35.28304917,-2.923755551,77081b43c8be4614a04ce9fed0962e28,216
3781302.97018085,4195511.27649241,port338,Famagusta,Cyprus,CYP,"Famagusta, Cyprus",35.23242113,33.96802252,7e93348c2cf74094a8bb755bdbb56bd1,217
13787290.341096,922738.498177804,port520,Jimenez,Philippines,PHL,"Jimenez, Philippines",8.260336175,123.8533364,5669c86dafe142028090201903d691a6,218
-1029326.3364725,3803830.65980423,port1118,Safi,Morocco,MAR,"Safi, Morocco",32.308167,-9.246595804,1f5f6e8de32b482ab46410b6e1595893,219
13455453.996697,1642179.00595626,port694,Manila,Philippines,PHL,"Manila, Philippines",14.59160879,120.8723998,94979fcd181345e9ab7341e1f6c9a9ba,220
-613484.37440888,4284101.81911522,port1265,Tangier-Mediterranean,Morocco,MAR,"Tangier-Mediterranean, Morocco",35.87985242,-5.511023901,cce869c2c0d14dcb8f40badd46aeb1c7,221
14008451.9683244,1065492.78136555,port716,Masao,Philippines,PHL,"Masao, Philippines",9.527274017,125.8400651,124c8a91c8a6480090b908c65aabbe45,222
1593866.1707213,7544254.83850322,port11,Ahus,Sweden,SWE,"Ahus, Sweden",55.92880026,14.31794342,2846e63055674291bc0542a303f77d68,223
13952435.4105639,1003937.39787661,port797,Nasipit Port,Philippines,PHL,"Nasipit Port, Philippines",8.981512096,125.3368598,ba6347008440452a8dd90e1f15efede7,224
1271901.89702704,8040820.40108494,port175,Brofjorden,Sweden,SWE,"Brofjorden, Sweden",58.34819267,11.42568914,59b5db0612484cb48a1614133274c6d5,225
13870691.3488763,1232793.64230597,port858,Ormoc,Philippines,PHL,"Ormoc, Philippines",11.00605657,124.6025404,02d0a5e3fca64096b37ed20a0bf8890e,226
1387823.31887178,7739568.93209184,port335,Falkenberg,Sweden,SWE,"Falkenberg, Sweden",56.89932293,12.46702899,1d1df7bf57004b6c8339aa2e5a639cdd,227
13217269.8048186,1089132.45710753,port1056,Puerto Princesa,Philippines,PHL,"Puerto Princesa, Philippines",9.736639064,118.7327548,300108038f954381a8a0f25926bed77b,228
1919795.37305807,8554447.67243503,port379,Gavle,Sweden,SWE,"Gavle, Sweden",60.68762643,17.24581526,173f562050434998bd5a87986674d82a,229
13390772.6525997,1666524.25186084,port1232,Subic Bay,Philippines,PHL,"Subic Bay, Philippines",14.80314981,120.2913574,adfcd9d98ce24eb89953045f4c66e63d,230
1323544.15539679,7906350.76805334,port408,Gothenburg,Sweden,SWE,"Gothenburg, Sweden",57.70859887,11.88959944,c36c389c1b724531a1bdaf53938cff92,231
13965537.2804843,1098057.77704535,port1238,Surigao City,Philippines,PHL,"Surigao City, Philippines",9.815652287,125.4545559,6f917529467e4176b18ec1f3129a5c1f,232
1432275.43352008,7690224.43601557,port444,Halmstad,Sweden,SWE,"Halmstad, Sweden",56.65646298,12.86634913,184972380c844fc19feee43931efe1ab,233
-8497071.5326095,4418167.47217559,port826,Norfolk,United States,USA,"Norfolk, United States",36.84962748,-76.33049228,7bdfaa29d14f4f5a9dc1a1a12022d3fe,234
13888222.4877519,961758.546142586,port1366,Villanueva,Philippines,PHL,"Villanueva, Philippines",8.607068203,124.7600253,10dc06d4c6e34d2b85ebe500e5d8b088,235
1418110.35225635,7555580.84970812,port459,Helsingborg,Sweden,SWE,"Helsingborg, Sweden",55.98575725,12.73910204,9c3f312fb2c24c24bc7cdd3a6d10c37f,236
3239784.578365,4926100.18727499,port385,Gemlik,Türkiye,TUR,"Gemlik, Türkiye",40.41272035,29.10348004,f867586e2d40436cb56fab2937f07ceb,237
19227550.9894385,-5404785.79959642,port966,Lyttelton,New Zealand,NZL,"Lyttelton, New Zealand",-43.60674767,172.7240293,887673057bff46ea8fbc490b31e2e4ae,238
2133460.04669003,9179890.22605628,port486,Husum,Sweden,SWE,"Husum, Sweden",63.32298859,19.16519768,883f8c1934ca42c78b38dee12a5c706d,239
3324742.7899742,4971011.02065245,port401,Golcuk,Türkiye,TUR,"Golcuk, Türkiye",40.71919647,29.86667264,4e7c3379329b4a96ac1a0c1958da1ac8,240
1078939.8020206,8194201.88254422,port169,Brevik,Norway,NOR,"Brevik, Norway",59.06385806,9.692281148,1b720bb6e1fd4c639c78bbe891d0b3ab,241
1822224.97038379,7690514.23062534,port531,Kalmar,Sweden,SWE,"Kalmar, Sweden",56.65789386,16.36932542,3b56cc5a6cc240318171953f585311eb,242
3073094.14055645,4474534.02319801,port429,Gulluk,Türkiye,TUR,"Gulluk, Türkiye",37.25373921,27.60607436,16cdaab52a1d4169b2534cfc05dc759d,243
12276405.4836372,2276860.40329074,port437,Haikou,China,CHN,"Haikou, China",20.03232283,110.2808268,49bc0fd6d538444c9965d79355fd5c96,244
1647461.74663003,7590546.62713503,port546,Karlshamn,Sweden,SWE,"Karlshamn, Sweden",56.16106721,14.79940067,daa03e40000947e4b0b441a713b51249,245
3229979.59991734,5012374.13007648,port457,Haydarpasa,Türkiye,TUR,"Haydarpasa, Türkiye",41.00022011,29.01540042,5f7ea27dd2f940de946931713438c960,246
13587720.1755102,770906.021181204,port1420,Zamboanga,Philippines,PHL,"Zamboanga, Philippines",6.908366515,122.0605671,da30c718d1774fe9ab67ec0fa6555051,247
5227986.0490219,-2883952.95009867,port340,Ehoala,Madagascar,MDG,"Ehoala, Madagascar",-25.06680991,46.96379773,ae4f1df03e5243c18c07962c97c884e5,248
1337260.66920639,7551012.85065252,port359,Frederiksvaerk,Denmark,DNK,"Frederiksvaerk, Denmark",55.96279548,12.01281698,85c12adfb57b416f898098e0663f6af7,249
2476871.64332379,9756265.25700218,port670,Lulea,Sweden,SWE,"Lulea, Sweden",65.55560307,22.25011654,a59c0dda5d324651b06ff3aef74e85a5,250
4612055.59589339,5073104.18175392,port477,Hopa,Türkiye,TUR,"Hopa, Türkiye",41.41066171,41.43080033,409080d01ac843a894a8574f5f79465d,251
12801941.6048029,-2475112.62008388,port854,Onslow,Australia,AUS,"Onslow, Australia",-21.69639497,115.0017981,c61d9a8f861b4b16aabea1939ddedb7e,252
1450139.89078102,7484489.9698324,port690,Malmo,Sweden,SWE,"Malmo, Sweden",55.62686072,13.02682828,b7aa57ba764246cfa01af749615627db,253
4028999.71756291,4383605.22995862,port503,Iskenderun,Türkiye,TUR,"Iskenderun, Türkiye",36.60077591,36.19312026,5812ed3cd023404bbb9bfc4a7832e00b,254
4638531.25585426,5108485.94073476,port127,Batumi,Georgia,GEO,"Batumi, Georgia",41.64860022,41.66863523,d4c517859c7c4b2097f6005a008a01a1,255
1096725.48003638,9177659.61766125,port1290,Thamshamm,Norway,NOR,"Thamshamm, Norway",63.31399096,9.852052612,dc437f0914f94827847b93edd7e7fafe,256
3198824.82776244,5007916.71006452,port504,Istanbul,Türkiye,TUR,"Istanbul, Türkiye",40.96999344,28.73553234,f52a4468e8804e18aeb806b6c60b2875,257
-13615363.8218324,4552361.10501763,port839,Oakland,United States,USA,"Oakland, United States",37.80816366,-122.3088942,23b00a5a764b47e885eb637dd3f6a312,258
1187292.17887613,8277027.71602699,port770,Moss,Sweden,SWE,"Moss, Sweden",59.44422932,10.66562711,9434997a913c4d4988ef6e24af2a84e5,259
4635323.0281296,5201467.73448445,port606,Kulevi Oil Terminal,Georgia,GEO,"Kulevi Oil Terminal, Georgia",42.26971683,41.63981523,a37af645e6c14b35bdae29aad3bcd8bd,260
-8702885.83997845,-1130456.98892699,port1064,Punta Lobitos,Peru,PER,"Punta Lobitos, Peru",-10.10231349,-78.17935366,0c0d49f90ad5446e82ba03e96d80d534,261
3023004.23582539,4642219.68032163,port510,Izmir,Türkiye,TUR,"Izmir, Türkiye",38.4431577,27.15610909,145aa3dcbf1a47ad953d3a9b9cbf6d8c,262
19612783.6645556,-4531574.62090329,port1278,Tauranga,New Zealand,NZL,"Tauranga, New Zealand",-37.66048847,176.1846333,275ef948c6094fa8882c2c19ba7c5da0,263
1806236.34450387,8098252.32689501,port827,Norrkoping,Sweden,SWE,"Norrkoping, Sweden",58.61788863,16.22569715,f930a2c6fe324d6687722a0f9a04196a,264
4637248.14510197,5184867.30822667,port1016,Poti,Georgia,GEO,"Poti, Georgia",42.15927035,41.65710885,c8c40fb21f104cce91a51f9b80fa5f94,265
-8677370.83048769,4056381.64928621,port1399,"Wilmington, NC",United States,USA,"Wilmington, NC, United States",34.20514713,-77.95014843,5018103e78d14944828bf03233959ca6,266
-7968446.96794405,1170730.58899735,port98,Bajo Grande,Venezuela,VEN,"Bajo Grande, Venezuela",10.45828887,-71.58177702,619b6d5c8c444531b676b085fec51a68,267
3288880.3955905,4977970.73723703,port527,Gebze,Türkiye,TUR,"Gebze, Türkiye",40.76656465,29.54451527,7e91ad25aae44472842c8dc40afad13c,268
1999582.32455166,8162346.24114444,port838,Nynashamn,Sweden,SWE,"Nynashamn, Sweden",58.91643073,17.96255364,7777d6ed82d24aab99889f0ef47105ce,269
1503046.66398212,5407079.26439896,port49,Ancona,Italy,ITA,"Ancona, Italy",43.62166393,13.50209791,62641f1c862e488e934dbf74ca6a54e7,270
-166748.558716574,5392726.16480546,port131,Bayonne,France,FRA,"Bayonne, France",43.52825322,-1.497927789,992dc013183440e1b4aca79eb85a7e80,271
1258474.12705224,9287282.71970039,port296,Djupviken,Norway,NOR,"Djupviken, Norway",63.75286522,11.30506543,1b2448d9b38b4bdabf919b107454283e,272
1833122.56744471,7814982.54926321,port863,Smalandshamnar,Sweden,SWE,"Smalandshamnar, Sweden",57.26745879,16.4672202,3c8a7237babd4ae98d2a63bc23dd2d7f,273
2114261.54778337,10963464.8258227,port1321,Tromso,Norway,NOR,"Tromso, Norway",69.67410683,18.99273463,b296a5bad858437fad8d9f6416fb6e15,274
-59440.9005879672,5606102.49631981,port158,Bordeaux,France,FRA,"Bordeaux, France",44.90197412,-0.533966695,c996bb41d73d4978844bcd5bff93d3d6,275
3025233.4564959,4929324.94027898,port542,Karabiga,Türkiye,TUR,"Karabiga, Türkiye",40.43477315,27.17613452,6f6725fb024f48a9b9d31db285e9600f,276
13532285.4068045,3354421.93077065,port438,Taizhou (Haimen),China,CHN,"Taizhou (Haimen), China",28.83311121,121.5625881,8f6d09f7d1c9454d90bff60429042a23,277
1906428.75533234,8110337.9766898,port868,Oxelosund,Sweden,SWE,"Oxelosund, Sweden",58.67437856,17.12574089,96fc68c933ec492ebbf9caa261100464,278
1216392.56096038,7641730.54139443,port419,Grenaa,Denmark,DNK,"Grenaa, Denmark",56.41625529,10.92704029,4bc5c4847ee746d0850a500443f9dcc1,279
208844.67793942,6615634.71904392,port206,Calais,France,FRA,"Calais, France",50.96799703,1.876083662,e2e6c6b68bda4a1abc1bdd108f605932,280
3857612.63028776,4412543.13717326,port735,Mersin,Türkiye,TUR,"Mersin, Türkiye",36.80918666,34.65352386,3f589130354d4db68c04fef18952e209,281
5155351.57518685,-1773028.16803884,port680,Majunga,Madagascar,MDG,"Majunga, Madagascar",-15.72612557,46.31131115,bfdf4e44f6734715ad7dab58ca8e4e35,282
2400111.38974803,9676307.67190309,port909,Pitea,Sweden,SWE,"Pitea, Sweden",65.25667411,21.56056745,e6589695eafe42d0ae488e4d17034432,283
-231167.921186534,7788772.91259145,port3,Aberdeen,United Kingdom,GBR,"Aberdeen, United Kingdom",57.13992912,-2.076616768,8bf6bf44b86e4af8aa9b26b9b070f644,284
252336.422308763,6624953.12175435,port310,Dunkirk,France,FRA,"Dunkirk, France",51.020683,2.266776649,3fa76a6b81eb4c52a12d109677c6b656,285
2998001.4017458,4686843.17409797,port805,Nemrut Bay,Türkiye,TUR,"Nemrut Bay, Türkiye",38.75643773,26.93150481,a2c57daf8ba44ca389e7176d874bd782,286
2367326.89468195,9523201.19196769,port1205,Skelleftehamn,Sweden,SWE,"Skelleftehamn, Sweden",64.67469283,21.26605932,b5453e4f31d24fcfaa9ef9f8fff349ac,287
5502115.12302665,-2056038.40984448,port1301,Toamasina,Madagascar,MDG,"Toamasina, Madagascar",-18.15789697,49.4263411,a0158567daa142b099869a7fd03ce6bd,288
4053728.73352502,5050896.50423118,port1139,Samsun,Türkiye,TUR,"Samsun, Türkiye",41.26087063,36.41526479,0cb7197663bd4b8aa320e5e6c944e663,289
544018.354734993,5378812.62647554,port351,Fos,France,FRA,"Fos, France",43.4375649,4.887000029,56dac498a1f24e3bac788e761634d9c3,290
1936667.24562657,8545562.30292031,port1207,Skutskar,Sweden,SWE,"Skutskar, Sweden",60.64852582,17.39737787,e053910edaf6426a838b40e14753e991,291
4861314.83700657,-2677215.94871132,port1307,Tulear (Toliara),Madagascar,MDG,"Tulear (Toliara), Madagascar",-23.37321861,43.66993419,e68a20fb2300426d8e485e782b72262f,292
3059824.45316414,5002300.43726509,port1280,Tekirdag,Türkiye,TUR,"Tekirdag, Türkiye",40.93188863,27.48687073,805910e6629546aea2bb0774425a855a,293
-8792157.18314456,-918879.204394542,port1132,Salaverry,Peru,PER,"Salaverry, Peru",-8.22602573,-78.98129178,32f058a58ccb4319a0c6d4bfa3148f78,294
-135070.525176388,5806048.87510527,port620,La Pallice,France,FRA,"La Pallice, France",46.16013916,-1.213359172,91c16ab770794548bac14222af26ff38,295
1961359.38589416,8232505.06535397,port1209,Sodertalje,Sweden,SWE,"Sodertalje, Sweden",59.24029018,17.61919114,416a2d0fbdaf4d3395abdac8310360b6,296
-303373.371262534,6195186.01187745,port638,Saint Brieuc,France,FRA,"Saint Brieuc, France",48.52821971,-2.725249362,6abeb5181f1e4012bfbfb6b15d6bd835,297
-7751543.47376497,2086633.30188822,port51,Caucedo,Dominican Republic,DOM,"Caucedo, Dominican Republic",18.41885296,-69.63329978,9293cd49ce1f41b29a709c735782cfc0,298
-7986441.59219877,2238268.39752759,port898,Pepillo Salcedo (Manzanillo),Dominican Republic,DOM,"Pepillo Salcedo (Manzanillo), Dominican Republic",19.70628311,-71.74342548,9520b7935d3d46cab22b69b378fedd43,299
-7794828.31449671,2086045.4363753,port1042,Haina,Dominican Republic,DOM,"Haina, Dominican Republic",18.41384253,-70.02213412,908bb49715c64c50aa6272410c1cab10,300
-199441.172233425,5860676.5558766,port642,Les Sables D' Olonne,France,FRA,"Les Sables D' Olonne, France",46.49899037,-1.791610533,f745d7561b094d8681fd76da64a6835c,301
